gene_id;SHSY5Y_b (SRR4098610);A431_a (SRR629557);U-251 MG_a (SRR629561);U-251 MG_b (SRR629562);U2OS_a (SRR629563);A-549_a (SRR629564);A-549_b (SRR629565);CACO-2_a (SRR629566);CACO-2_b (SRR629568);HEK 293_b (SRR629570);Hep-G2_a (SRR629573);MCF-7_a (SRR629577);MCF-7_b (SRR629578);PC3_a (SRR629581);gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;description
ENSG00000237048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TTTY12;NC_000024.10;7804924;7810683;+;5760;lncRNA;"testis expressed transcript
ENSG00000237058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105378597;NC_000001.11;NT_187515.1;2633111;184276;2636620;187405;+;+;6640;lncRNA;"MMEL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40695]"
ENSG00000237110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TAAR9;NC_000006.12;132538288;132539336;+;1049;protein_coding;"trace amine associated receptor 9 [Source:HGNC Symbol;Acc:HGNC:20977]"
ENSG00000237119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01056;NC_000020.11;63038011;63053863;+;15853;lncRNA;"long intergenic non-protein coding RNA 1056 [Source:HGNC Symbol;Acc:HGNC:49050]"
ENSG00000237128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105376468;NC_000010.11;28433008;28495813;-;62806;lncRNA;"long intergenic non-protein coding RNA 2652 [Source:HGNC Symbol;Acc:HGNC:54137]"
ENSG00000237179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01797;NC_000002.12;66697030;66703227;-;6198;lncRNA;"long intergenic non-protein coding RNA 1797 [Source:HGNC Symbol;Acc:HGNC:52587]"
ENSG00000237208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101928495;NC_000023.11;126109762;126115562;+;5801;lncRNA;"novel transcript"
ENSG00000237233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TMEM26-AS1;NC_000010.11;61452639;61493433;+;40795;lncRNA;"TMEM26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51209]"
ENSG00000237247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MBD3L5;NC_000019.10;7030583;7033011;+;2429;protein_coding;"methyl-CpG binding domain protein 3 like 5 [Source:HGNC Symbol;Acc:HGNC:37204]"
ENSG00000237254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRBV30;NC_000007.14;NT_187562.1;142812586;835559;142813287;836260;-;-;1404;V_segment;"T cell receptor beta variable 30 [Source:HGNC Symbol;Acc:HGNC:12214]"
ENSG00000237266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01810;NC_000002.12;5810636;5812596;-;1961;lncRNA;"long intergenic non-protein coding RNA 1810 [Source:HGNC Symbol;Acc:HGNC:52613]"
ENSG00000237267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01519;NC_000010.11;85193421;85198938;-;5518;lncRNA;"long intergenic non-protein coding RNA 1519 [Source:HGNC Symbol;Acc:HGNC:51217]"
ENSG00000237282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00851;NC_000020.11;18379049;18381484;+;2436;lncRNA;"long intergenic non-protein coding RNA 851 [Source:HGNC Symbol;Acc:HGNC:43424]"
ENSG00000237290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01343;NC_000001.11;38209034;38214767;-;5734;lncRNA;"long intergenic non-protein coding RNA 1343 [Source:HGNC Symbol;Acc:HGNC:50553]"
ENSG00000237292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01732;NC_000001.11;181174484;181182208;+;7725;lncRNA;"long intergenic non-protein coding RNA 1732 [Source:HGNC Symbol;Acc:HGNC:52520]"
ENSG00000237312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105378066;NC_000006.12;153304596;153427276;-;122681;lncRNA;"novel transcript"
ENSG00000237320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105374461;NC_000002.12;34998267;35000188;-;1922;lncRNA;"novel transcript"
ENSG00000237339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01502;NC_000009.12;135574925;135587112;+;12188;lncRNA;"long intergenic non-protein coding RNA 1502 [Source:HGNC Symbol;Acc:HGNC:51183]"
ENSG00000237346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105374943;NC_000006.12;14389864;14402518;-;12655;lncRNA;"novel transcript"
ENSG00000237372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNQ6494;NC_000009.12;89639783;89719759;+;79977;lncRNA;"long intergenic non-protein coding RNA 3062 [Source:HGNC Symbol;Acc:HGNC:56369]"
ENSG00000237378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC112267897;NC_000013.11;63746102;63747788;+;1687;protein_coding;"novel keratin-associated protein"
ENSG00000237388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4A47;NC_000011.10;48488793;48489722;+;930;protein_coding;"olfactory receptor family 4 subfamily A member 47 [Source:HGNC Symbol;Acc:HGNC:31266]"
ENSG00000237401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01304;NC_000002.12;3957655;3974032;-;16378;lncRNA;"long intergenic non-protein coding RNA 1304 [Source:HGNC Symbol;Acc:HGNC:50472]"
ENSG00000237412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRSS56;NC_000002.12;232520463;232525716;+;5254;protein_coding;"serine protease 56 [Source:HGNC Symbol;Acc:HGNC:39433]"
ENSG00000237435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC102723661;NC_000001.11;95992068;96022880;+;30813;lncRNA;"long intergenic non-protein coding RNA 2790 [Source:HGNC Symbol;Acc:HGNC:54313]"
ENSG00000237463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC400794;NC_000001.11;165476842;165582155;-;105314;lncRNA;"LRRC52 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54044]"
ENSG00000237464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC107987282;NC_000020.11;45487644;45539310;+;51667;lncRNA;"novel transcript"
ENSG00000237468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101928661;NC_000006.12;146594516;146598931;-;4416;lncRNA;"ADGB divergent transcript [Source:HGNC Symbol;Acc:HGNC:55654]"
ENSG00000237521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR7E24;NC_000019.10;9251044;9252063;+;1020;protein_coding;"olfactory receptor family 7 subfamily E member 24 [Source:HGNC Symbol;Acc:HGNC:8396]"
ENSG00000237524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TEX51;NC_000002.12;126898878;126902097;+;3220;protein_coding;"testis expressed 51 [Source:HGNC Symbol;Acc:HGNC:52387]"
ENSG00000237541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HLA-DQA2;NC_000006.12;NT_167244.2;NT_113891.3;NT_167245.2;NT_167246.2;NT_167247.2;NT_167248.2;NT_167249.2;32741386;4047524;4154958;3986141;4160701;4040760;3935650;4141533;32746887;4053026;4160460;3991644;4166213;4046262;3941162;4147034;+;+;+;+;+;+;+;+;44043;protein_coding;"major histocompatibility complex
ENSG00000237560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01497;NC_000017.11;69961707;69983544;+;21838;lncRNA;"long intergenic non-protein coding RNA 1497 [Source:HGNC Symbol;Acc:HGNC:51163]"
ENSG00000237574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01856;NC_000002.12;129923177;129946703;+;23527;lncRNA;"long intergenic non-protein coding RNA 1856 [Source:HGNC Symbol;Acc:HGNC:52672]"
ENSG00000237576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01888;NC_000002.12;68834374;68837726;+;3353;lncRNA;"long intergenic non-protein coding RNA 1888 [Source:HGNC Symbol;Acc:HGNC:52707]"
ENSG00000237579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01514;NC_000010.11;101176322;101194147;+;17826;lncRNA;"long intergenic non-protein coding RNA 1514 [Source:HGNC Symbol;Acc:HGNC:51207]"
ENSG00000237626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101927847;NC_000009.12;89969416;89987486;+;18071;lncRNA;"novel transcript"
ENSG00000237675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TEX36-AS1;NC_000010.11;125574371;125578445;+;4075;lncRNA;"TEX36 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49500]"
ENSG00000237700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF33;NC_000001.11;NW_012132914.1;NW_015495298.1;NT_187517.1;13303539;457879;269395;247007;13308907;463247;274763;252375;+;+;+;+;21476;protein_coding;"PRAME family member 33 [Source:HGNC Symbol;Acc:HGNC:49193]"
ENSG00000237720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105373390;NC_000002.12;2831396;2840913;-;9518;lncRNA;"novel transcript"
ENSG00000237763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AMY1A;NC_000001.11;103655519;103664551;+;9033;protein_coding;"amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]"
ENSG00000237767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01370;NC_000020.11;40004461;40008529;+;4069;lncRNA;"long intergenic non-protein coding RNA 1370 [Source:HGNC Symbol;Acc:HGNC:50608]"
ENSG00000237787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C3orf79;NC_000003.12;153484495;153502697;+;18203;protein_coding;"long intergenic non-protein coding RNA 2877 [Source:HGNC Symbol;Acc:HGNC:37259]"
ENSG00000237790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01318;NC_000002.12;34067226;34069550;+;2325;lncRNA;"long intergenic non-protein coding RNA 1318 [Source:HGNC Symbol;Acc:HGNC:50524]"
ENSG00000237802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FAM197Y6;NC_000024.10;9390191;9395808;-;5618;lncRNA;"family with sequence similarity 197 Y-linked member 6 [Source:HGNC Symbol;Acc:HGNC:37468]"
ENSG00000237803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00211;NC_000002.12;37826247;37875863;-;49617;lncRNA;"PU.1 (SPI1) induced regulator of S100A8 and S100A9 alarmin transcription 1 [Source:HGNC Symbol;Acc:HGNC:37459]"
ENSG00000237843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105373845;NC_000002.12;204473812;204475873;+;2062;lncRNA;"novel transcript"
ENSG00000237850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC645202;NC_000015.10;NW_011332701.1;NW_003315943.1;NT_187660.1;28350363;482879;37409;596665;28358086;491593;46123;605379;-;-;-;-;33869;protein_coding;"golgin A6 family like 24 [Source:HGNC Symbol;Acc:HGNC:55710]"
ENSG00000237880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01885;NC_000002.12;107376369;107542816;-;166448;lncRNA;"long intergenic non-protein coding RNA 1885 [Source:HGNC Symbol;Acc:HGNC:52704]"
ENSG00000237914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIRPG-AS1;NC_000020.11;1633508;1648473;+;14966;lncRNA;"SIRPG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51229]"
ENSG00000237941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KCNQ1DN;NC_000011.10;NT_187585.1;2870033;102228;2872105;104278;+;+;4124;lncRNA;"KCNQ1 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:13335]"
ENSG00000237992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01808;NC_000002.12;19475576;19520900;+;45325;lncRNA;"long intergenic non-protein coding RNA 1808 [Source:HGNC Symbol;Acc:HGNC:52611]"
ENSG00000238012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105374769;NC_000002.12;64330484;64333044;-;2561;lncRNA;"novel transcript"
ENSG00000238097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02037;NC_000003.12;194247648;194257772;+;10125;lncRNA;"long intergenic non-protein coding RNA 2037 [Source:HGNC Symbol;Acc:HGNC:52877]"
ENSG00000238099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01625;NC_000006.12;139468995;139474596;-;5602;lncRNA;"long intergenic non-protein coding RNA 1625 [Source:HGNC Symbol;Acc:HGNC:52052]"
ENSG00000238121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00426;NC_000013.11;30340266;30373914;-;33649;lncRNA;"long intergenic non-protein coding RNA 426 [Source:HGNC Symbol;Acc:HGNC:42761]"
ENSG00000238131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC107986739;NC_000007.14;53926819;53947767;-;20949;lncRNA;"long intergenic non-protein coding RNA 2854 [Source:HGNC Symbol;Acc:HGNC:54391]"
ENSG00000238169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01053;NC_000013.11;25181332;25190657;+;9326;lncRNA;"long intergenic non-protein coding RNA 1053 [Source:HGNC Symbol;Acc:HGNC:49047]"
ENSG00000238185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105370145;NC_000013.11;30973006;30977640;-;4635;lncRNA;"novel transcript"
ENSG00000238201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105374768;NC_000002.12;64299871;64344064;-;44194;lncRNA;"novel transcript"
ENSG00000238205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MPC1L;NC_000023.11;40623566;40624139;+;574;protein_coding;"mitochondrial pyruvate carrier 1 like [Source:HGNC Symbol;Acc:HGNC:44205]"
ENSG00000238212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02096;NC_000017.11;14834627;14900599;+;65973;lncRNA;"long intergenic non-protein coding RNA 2096 [Source:HGNC Symbol;Acc:HGNC:52947]"
ENSG00000238217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01877;NC_000002.12;199608068;199659132;+;51065;lncRNA;"long intergenic non-protein coding RNA 1877 [Source:HGNC Symbol;Acc:HGNC:52696]"
ENSG00000238230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101927248;NC_000013.11;94704744;94708486;-;3743;lncRNA;"long intergenic non-protein coding RNA 391 [Source:HGNC Symbol;Acc:HGNC:42719]"
ENSG00000238265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00317;NC_000021.9;21723293;21737319;-;14027;lncRNA;"long intergenic non-protein coding RNA 317 [Source:HGNC Symbol;Acc:HGNC:23126]"
ENSG00000238284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01448;NC_000007.14;42661726;42706447;-;44722;lncRNA;"long intergenic non-protein coding RNA 1448 [Source:HGNC Symbol;Acc:HGNC:50790]"
ENSG00000238367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR2113;NC_000006.12;98024531;98024621;+;91;miRNA;"microRNA 2113 [Source:HGNC Symbol;Acc:HGNC:37058]"
ENSG00000238936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SNORD65B;NC_000008.11;41426655;41426727;+;73;snoRNA;"small nucleolar RNA
ENSG00000239205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02023;NC_000003.12;165150006;165158164;-;8159;lncRNA;"long intergenic non-protein coding RNA 2023 [Source:HGNC Symbol;Acc:HGNC:52858]"
ENSG00000239225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TTTY23;NC_000024.10;9910798;9911962;+;1165;lncRNA;"testis expressed transcript
ENSG00000239314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MORC1-AS1;NC_000003.12;109101456;109110340;+;8885;lncRNA;"MORC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40377]"
ENSG00000239454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02047;NC_000003.12;73999805;74005609;+;5805;lncRNA;"long intergenic non-protein coding RNA 2047 [Source:HGNC Symbol;Acc:HGNC:52887]"
ENSG00000239513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01210;NC_000003.12;137771911;137780878;+;8968;lncRNA;"long intergenic non-protein coding RNA 1210 [Source:HGNC Symbol;Acc:HGNC:49642]"
ENSG00000239572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105377198;NC_000003.12;87711629;87740939;-;29311;lncRNA;"novel transcript"
ENSG00000239589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00879;NC_000003.12;NW_019805491.1;94938263;46153;94991328;99218;+;+;106132;lncRNA;"long intergenic non-protein coding RNA 879 [Source:HGNC Symbol;Acc:HGNC:48566]"
ENSG00000239642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MEIKIN;NC_000005.10;131806990;131945698;-;138709;protein_coding;"meiotic kinetochore factor [Source:HGNC Symbol;Acc:HGNC:51253]"
ENSG00000239715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105375115;NC_000007.14;NT_187558.1;NT_187653.1;174920;134324;167241;176013;135417;168334;+;+;+;3282;lncRNA;"novel transcript"
ENSG00000239767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC102723364;NC_000003.12;86134721;86267424;-;132704;lncRNA;"novel transcript"
ENSG00000239810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF11;NC_000001.11;NW_012132914.1;12824380;6273;12831410;12923;-;-;13682;protein_coding;"PRAME family member 11 [Source:HGNC Symbol;Acc:HGNC:14086]"
ENSG00000239839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DEFA3;NC_000008.11;NW_018654717.1;7015869;410989;7018336;413418;-;-;4898;protein_coding;"defensin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2762]"
ENSG00000239886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KRTAP9-2;NC_000017.11;NW_003871092.1;41226648;69136;41227652;70140;+;-;2010;protein_coding;"keratin associated protein 9-2 [Source:HGNC Symbol;Acc:HGNC:16926]"
ENSG00000239921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01471;NC_000003.12;127497601;127537780;-;40180;lncRNA;"long intergenic non-protein coding RNA 1471 [Source:HGNC Symbol;Acc:HGNC:51106]"
ENSG00000239961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LILRA4;NC_000019.10;NW_003571055.2;NW_003571061.2;NT_187693.1;54333185;314530;314684;315570;54339169;320516;320670;321554;-;-;-;-;23944;protein_coding;"leukocyte immunoglobulin like receptor A4 [Source:HGNC Symbol;Acc:HGNC:15503]"
ENSG00000240021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TEX35;NC_000001.11;178513077;178523500;+;10424;protein_coding;"testis expressed 35 [Source:HGNC Symbol;Acc:HGNC:25366]"
ENSG00000240152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02271;NC_000004.12;61143656;61153651;+;9996;lncRNA;"long intergenic non-protein coding RNA 2271 [Source:HGNC Symbol;Acc:HGNC:53186]"
ENSG00000240247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DEFA1B;NC_000008.11;NW_018654717.1;6996766;391879;6999202;394322;-;-;4881;protein_coding;"defensin alpha 1B [Source:HGNC Symbol;Acc:HGNC:33596]"
ENSG00000240268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MOXD2P;NC_000007.14;NT_187562.1;142240737;202636;142247067;208966;-;-;12662;transcribed_pseudogene;"monooxygenase DBH like 2
ENSG00000240386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LCE1F;NC_000001.11;152776372;152776969;+;598;protein_coding;"late cornified envelope 1F [Source:HGNC Symbol;Acc:HGNC:29467]"
ENSG00000240403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KIR3DL2;NC_000019.10;NW_016107300.1;NW_016107301.1;NW_016107302.1;NW_016107303.1;NW_016107304.1;NW_016107305.1;NW_016107306.1;NW_016107307.1;NW_016107308.1;NW_016107309.1;NW_016107310.1;NW_016107313.1;NW_016107314.1;NW_016107312.1;NW_003571055.2;NW_003571056.2;NW_003571057.2;NW_003571058.2;NW_003571059.2;NW_003571060.1;NT_187693.1;NT_187636.1;NT_187637.1;NT_187638.1;NT_187639.1;NT_187640.1;NT_187641.1;NT_187642.1;NT_187643.1;NT_187644.1;NT_187645.1;NT_187668.1;NT_187669.1;NT_187670.1;NT_187671.1;NT_187673.1;NT_187674.1;NT_187675.1;NT_187676.1;NT_187677.1;NT_187683.1;NT_187684.1;NT_187685.1;NT_187686.1;NT_187687.1;NT_113949.2;54850320;151886;152086;152076;284847;179497;152093;151039;152038;87763;152076;209643;152069;138433;44771;495695;830321;858288;832361;769011;754833;833012;8297;1576;2027;2151;2957;13972;1715;1842;1831;1842;3035;1842;2084;129409;1843;136461;220660;126387;127809;124676;1842;2199;2177;1842;2842;54867215;160579;168855;168078;290344;196291;157552;167817;160747;89622;160788;218355;168827;143904;61569;512489;839009;860147;849155;785805;771590;849784;25091;18370;18765;18909;8392;30766;18474;18600;18625;18614;8532;18600;18878;146162;18639;153239;237454;143165;144581;141434;18618;18974;18971;18614;11554;+;+;+;+;+;+;+;+;+;+;+;+;+;+;-;+;+;+;+;+;+;+;-;-;-;-;-;-;-;-;-;-;-;-;-;+;-;+;+;+;+;+;-;-;-;-;-;653114;protein_coding;"killer cell immunoglobulin like receptor
ENSG00000240405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAMMSON;NC_000003.12;69999744;70015301;+;15558;lncRNA;"survival associated mitochondrial melanoma specific oncogenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:49644]"
ENSG00000240432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KRTAP13-3;NC_000021.9;30425380;30425926;-;547;protein_coding;"keratin associated protein 13-3 [Source:HGNC Symbol;Acc:HGNC:18925]"
ENSG00000240450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CSPG4P1Y;NC_000024.10;25482908;25486705;+;3798;transcribed_pseudogene;"CSPG4 pseudogene 1 Y-linked [Source:HGNC Symbol;Acc:HGNC:16478]"
ENSG00000240505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TNFRSF13B;NC_000017.11;16939084;16972088;-;33005;protein_coding;"TNF receptor superfamily member 13B [Source:HGNC Symbol;Acc:HGNC:18153]"
ENSG00000240563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L1TD1;NC_000001.11;62194802;62212328;+;17527;protein_coding;"LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]"
ENSG00000240973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100506489;NC_000007.14;115679345;115682678;-;3334;lncRNA;"novel transcript"
ENSG00000241098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01994;NC_000003.12;182446970;182486362;-;39393;lncRNA;"long intergenic non-protein coding RNA 1994 [Source:HGNC Symbol;Acc:HGNC:52827]"
ENSG00000241131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02032;NC_000003.12;148078159;148088029;+;9871;lncRNA;"long intergenic non-protein coding RNA 2032 [Source:HGNC Symbol;Acc:HGNC:52866]"
ENSG00000241151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02066;NC_000003.12;NW_003315913.1;151628525;39160;151661441;70323;+;+;64081;lncRNA;"long intergenic non-protein coding RNA 2066 [Source:HGNC Symbol;Acc:HGNC:52911]"
ENSG00000241288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101927056;NC_000003.12;NT_187537.1;125827237;167543;125886077;215475;-;-;106774;lncRNA;"long intergenic non-protein coding RNA 2614 [Source:HGNC Symbol;Acc:HGNC:54072]"
ENSG00000241328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02070;NC_000003.12;86481943;86496996;+;15054;lncRNA;"long intergenic non-protein coding RNA 2070 [Source:HGNC Symbol;Acc:HGNC:52916]"
ENSG00000241336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01487;NC_000003.12;155240945;155243124;+;2180;lncRNA;"long intergenic non-protein coding RNA 1487 [Source:HGNC Symbol;Acc:HGNC:51139]"
ENSG00000241359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SYNPR-AS1;NC_000003.12;63423596;63550051;-;126456;lncRNA;"SYNPR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40774]"
ENSG00000241369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01192;NC_000003.12;163177243;163303301;-;126059;lncRNA;"long intergenic non-protein coding RNA 1192 [Source:HGNC Symbol;Acc:HGNC:37197]"
ENSG00000241469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00635;NC_000003.12;107841662;107878068;-;36407;lncRNA;"long intergenic non-protein coding RNA 635 [Source:HGNC Symbol;Acc:HGNC:27184]"
ENSG00000241595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KRTAP9-4;NC_000017.11;NW_003871092.1;NW_003871093.1;41249687;46203;56457;41250653;47169;57423;+;-;-;2901;protein_coding;"keratin associated protein 9-4 [Source:HGNC Symbol;Acc:HGNC:18902]"
ENSG00000241669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01327;NC_000003.12;167392796;167408519;+;15724;lncRNA;"long intergenic non-protein coding RNA 1327 [Source:HGNC Symbol;Acc:HGNC:50533]"
ENSG00000241696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02053;NC_000003.12;180414173;180422501;+;8329;lncRNA;"long intergenic non-protein coding RNA 2053 [Source:HGNC Symbol;Acc:HGNC:52893]"
ENSG00000241767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01324;NC_000003.12;164714095;164831480;-;117386;lncRNA;"long intergenic non-protein coding RNA 1324 [Source:HGNC Symbol;Acc:HGNC:50530]"
ENSG00000241832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CECR3;NC_000022.11;17256859;17266733;-;9875;lncRNA;"cat eye syndrome chromosome region
ENSG00000241956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC102546299;NC_000005.10;164470279;164542984;+;72706;lncRNA;"long intergenic non-protein coding RNA 3000 [Source:HGNC Symbol;Acc:HGNC:56116]"
